PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2012-2016;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;1
HASIL SENSUS PENDUDUK 2010 DATA AGREGAT PER KABUPATEN/KOTA PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 2 PULAU JAWA-BALI;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;1;1
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN EKONOMI REGIONAL INDONESIA PROVINSI SULAWESI UTARA 2017;Tidak ada;1
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2014;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2009-2012 - BUKU 5 PULAU NUSA TENGGARA, MALUKU DAN PAPUA;Tidak ada;1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2012-2016;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;1
HASIL SENSUS PENDUDUK 2010 DATA AGREGAT PER KABUPATEN/KOTA PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 2 PULAU JAWA-BALI;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;Tidak ada;1
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN EKONOMI REGIONAL INDONESIA PROVINSI SULAWESI UTARA 2017;Tidak ada;1
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2014;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2009-2012 - BUKU 5 PULAU NUSA TENGGARA, MALUKU DAN PAPUA;Tidak ada;1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2012-2016;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;1
HASIL SENSUS PENDUDUK 2010 DATA AGREGAT PER KABUPATEN/KOTA PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 2 PULAU JAWA-BALI;Tidak ada;1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;Tidak ada;1
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;1
TINJAUAN EKONOMI REGIONAL INDONESIA PROVINSI SULAWESI UTARA 2017;Tidak ada;0 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2014;Tidak ada;1 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2009-2012 - BUKU 5 PULAU NUSA TENGGARA, MALUKU DAN PAPUA;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2012-2016;Tidak ada;0 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;0 eksemplar1
HASIL SENSUS PENDUDUK 2010 DATA AGREGAT PER KABUPATEN/KOTA PROVINSI SULAWESI TENGGARA;Tidak ada;0 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 2 PULAU JAWA-BALI;Tidak ada;0 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;Tidak ada;1 eksemplar3
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;0 eksemplar3
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 3 PULAU KALIMANTAN;Tidak ada;3 eksemplar2
HASIL SENSUS PENDUDUK 2010 DATA AGREGAT PER KABUPATEN/KOTA PROVINSI BALI;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA 2014-2018;Tidak ada;2 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 3 PULAU KALIMANTAN;Tidak ada;1 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 4 PULAU SULAWESI;Tidak ada;1 eksemplar2
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 5 PULAU NUSA TENGGARA MALUKU DAN PAPUA;Tidak ada;0 eksemplar
STATISTIK INDONESIA 2010;Tidak ada;1 eksemplar1
DATA DAN INFORMASI KEMISKINAN KABUPATEN/KOTA TAHUN 2014;Tidak ada;2 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JUNI 2015;Tidak ada;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA KOTAMOBAGU MENURUT PENGELUARAN 2015;Tidak ada;1 eksemplar2
STATISTIK LINGKUNGAN HIDUP INDONESIA 2016;Tidak ada;1 eksemplar1
PERKEMBANGAN INDEKS PRODUKSI TRIWULANAN INDUSTRI MIKRO DAN KECIL 2017-2019;Tidak ada;2 eksemplar1
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2017;Tidak ada;3 eksemplar1
STATISTIK POTENSI DESA PROVINSI SULAWESI UTARA 2003;Tidak ada;0 eksemplar1
STATISTIK KELAPA SAWIT INDONESIA 2012;Tidak ada;0 eksemplar1
STATISTIK TEBU INDONESIA 2015;Tidak ada;0 eksemplar1
SENSUS EKONOMI 2016 ANALISIS HASIL LISTING POTENSI EKONOMI KABUPATEN KEPULAUAN TALAUD;Tidak ada;3 eksemplar1
STATISTIK KELAPA SAWIT INDONESIA 2011;Tidak ada;1 eksemplar1
STATISTIK KELAPA SAWIT INDONESIA 2011;Tidak ada;0 eksemplar
SENSUS PENDUDUK 2010: GLADI BERSIH PEDOMAN KOORDINATOR SENSUS KECAMATAN (KSK)/KOORDINATOR LAPANGAN (KORLAP) BUKU 4;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO MENURUT LAPANGAN USAHA KABUPATEN BOLAANG MONGONDOW TIMUR 2012-2016;Tidak ada;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2012-2016 - BUKU 5 PULAU NUSA TENGGARA, MALUKU, DAN PAPUA;Tidak ada;1 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;5 eksemplar1
STATISTIK KELAPA SAWIT INDONESIA 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JUNI 2015;1;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC AGUSTUS 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC SEPTEMBER 2017;Tidak ada;0 eksemplar1
STATISTIK TRANSPORTASI LAUT DAN UDARA PROVINSI SULAWESI UTARA 2015;1;1 eksemplar2
KEADAAN ANGKATAN KERJA DI INDONESIA AGUSTUS 2016;1;1 eksemplar4
PROFIL INDUSTRI MIKRO DAN KECIL 2018;1;0 eksemplar13
PEDOMAN INSTRUKTUR NASIONAL (INNAS) DAN INSTRUKTUR DAERAH (INDA) SENSUS PENDUDUK 2010, BUKU 3;Tidak ada;0 eksemplar
PEDOMAN KOORDINATOR TIM (KORTIM) SENSUS PENDUDUK 2010, BUKU 5;Tidak ada;1 eksemplar1
STATISTIK AIR BERSIH 2013-2018;1;2 eksemplar1
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;0 eksemplar
STATISTIK INDUSTRI MANUFAKTUR INDONESIA 2017;Tidak ada;1 eksemplar1
PROYEKSI PENDUDUK INDONESIA 2000-2025;Tidak ada;3 eksemplar1
INFRASTRUKTUR DI TINGKAT KABUPATEN/KOTA DAN KECAMATAN BERDASARKAN HASIL PENDATAAN PODES 2008;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC DESEMBER 2016;Tidak ada;1 eksemplar1
INDIKATOR EKONOMI MARET 2015;Tidak ada;1 eksemplar2
INDIKATOR EKONOMI FEBRUARI 2015;2;2 eksemplar
DATA DAN INFORMASI KEMISKINAN KABUPATEN/KOTA 2010;1;1 eksemplar
PROYEKSI PENDUDUK INDONESIA 2010-2035;Tidak ada;1 eksemplar1
SURVEI ANGKATAN KERJA NASIONAL BOOKLET AGUSTUS 2019;Tidak ada;1 eksemplar1
STATISTIK KESEJAHTERAAN RAKYAT KOTA MANADO 2017;Tidak ada;3 eksemplar1
STATISTIK LISTRIK 2013-2018;Tidak ada;1 eksemplar1
PANDUAN OPERASIONAL PENGHIMPUNAN DAN PENGELOLAAN METADATA KEGIATAN STATISTIK SEKTORAL/KHUSUS;Tidak ada;1 eksemplar1
TINGKAT KEBAHAGIAAN PENDUDUK SULAWESI UTARA 2014;Tidak ada;4 eksemplar1
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI UTARA 2011/2012;Tidak ada;3 eksemplar1
BOOKLET SOSIAL KEPENDUDUKAN 2017;Tidak ada;0 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI 2019 BUKU I: PULAU SUMATERA, KALIMANTAN, SULAWESI, DAN PAPUA;Tidak ada;1 eksemplar1
DIREKTORI PERUSAHAAN KONSTRUKSI 2015 BUKU II: PULAU JAWA, BALI, NUSA TENGGARA, DAN KEPULAUAN MALUKU;Tidak ada;1 eksemplar1
KABUPATEN BOLAANG MONGONDOW DALAM ANGKA 2018;Tidak ada;1 eksemplar2
PEDOMAN PRAKTIS PENGHITUNGAN PDRB KAB/KOTA BUKU 2 TATACARA PENGHITUNGAN MENURUT LAPANGAN USAHA;Tidak ada;0 eksemplar2
POTENSI PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;2 eksemplar2
POTENSI PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar
PENDUDUK BANGKA BELITUNG HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.9;Tidak ada;0 eksemplar
PENDUDUK SUMATERA BARAT HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.3;Tidak ada;1 eksemplar1
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW UTARA TAHUN 2015;1;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN PROVINSI PAPUA BARAT 2010-2014;Tidak ada;2 eksemplar1
STATISTIK INDUSTRI MANUFAKTUR INDONESIA 2015;1;0 eksemplar1
POTENSI PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar
PENDUDUK BANGKA BELITUNG HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.9;Tidak ada;0 eksemplar
PENDUDUK SUMATERA BARAT HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.3;Tidak ada;0 eksemplar
POTENSI PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar
PENDUDUK BANGKA BELITUNG HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.9;Tidak ada;0 eksemplar
PENDUDUK SUMATERA BARAT HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.3;Tidak ada;0 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW UTARA TAHUN 2015;Tidak ada;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN PROVINSI PAPUA BARAT 2010-2014;Tidak ada;0 eksemplar1
STATISTIK INDUSTRI MANUFAKTUR INDONESIA 2015;Tidak ada;0 eksemplar1
PEDOMAN PENCACAHAN DAN PEMERIKSAAN SURVEI KEBUTUHAN DATA 2016;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;3 eksemplar1
POTENSI PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar
PENDUDUK BANGKA BELITUNG HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.9;Tidak ada;0 eksemplar
PENDUDUK SUMATERA BARAT HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.3;Tidak ada;0 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW UTARA TAHUN 2015;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN PROVINSI PAPUA BARAT 2010-2014;Tidak ada;0 eksemplar1
STATISTIK INDUSTRI MANUFAKTUR INDONESIA 2015;Tidak ada;0 eksemplar1
PEDOMAN PENCACAHAN DAN PEMERIKSAAN SURVEI KEBUTUHAN DATA 2016;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;2 eksemplar2
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;1;1 eksemplar
POTRET USAHA PERTANIAN PROVINSI LAMPUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN PROVINSI LAMPUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
DATA DAN INFORMASI KEMISKINAN TAHUN 2007;Tidak ada;2 eksemplar1
GAMBARAN SINGKAT POTENSI EKONOMI INDONESIA (HASIL SENSUS EKONOMI 2006);Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN PROVINSI LAMPUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
DATA DAN INFORMASI KEMISKINAN TAHUN 2007;Tidak ada;2 eksemplar1
GAMBARAN SINGKAT POTENSI EKONOMI INDONESIA (HASIL SENSUS EKONOMI 2006);Tidak ada;0 eksemplar1
STATISTIK DAERAH KECAMATAN MODAYAG BARAT 2016;Tidak ada;0 eksemplar1
NILAI TUKAR PETANI  PROVINSI SULAWESI UTARA TAHUN 2020;Tidak ada;3 eksemplar1
KOTA BITUNG DALAM ANGKA 2022;1;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA KOTAMOBAGU MENURUT PENGELUARAN 2016 - 2020;1;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT LAPANGAN USAHA KOTA KOTAMOBAGU 2016-2020;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KOTA MANADO MENURUT PENGELUARAN 2011-2015;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN PROVINSI LAMPUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
DATA DAN INFORMASI KEMISKINAN TAHUN 2007;Tidak ada;2 eksemplar1
GAMBARAN SINGKAT POTENSI EKONOMI INDONESIA (HASIL SENSUS EKONOMI 2006);Tidak ada;0 eksemplar1
STATISTIK DAERAH KECAMATAN MODAYAG BARAT 2016;Tidak ada;0 eksemplar1
NILAI TUKAR PETANI  PROVINSI SULAWESI UTARA TAHUN 2020;Tidak ada;1 eksemplar3
KOTA BITUNG DALAM ANGKA 2022;Tidak ada;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA KOTAMOBAGU MENURUT PENGELUARAN 2016 - 2020;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT LAPANGAN USAHA KOTA KOTAMOBAGU 2016-2020;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT LAPANGAN USAHA KABUPATEN BOLAANG MONGONDOW TIMUR 2016-2020;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN BOLAANG MONGONDOW TIMUR MENURUT PENGELUARAN 2016 - 2020;Tidak ada;1 eksemplar1
NILAI TUKAR PETANI  PROVINSI SULAWESI UTARA TAHUN 2020;1;1 eksemplar3
STATISTIK WISATAWAN MANCANEGARA PROVINSI SULAWESI UTARA TAHUN 2020;Tidak ada;1 eksemplar3
STATISTIK WISATAWAN MANCANEGARA PROVINSI SULAWESI UTARA TAHUN 2020;Tidak ada;1 eksemplar3
INDEKS HARGA KONSUMEN KOTA MANADO 2021;Tidak ada;1 eksemplar2
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI SULAWESI UTARA MENURUT LAPANGAN USAHA 2017-2021;Tidak ada;0 eksemplar2
INDIKATOR TUJUAN PEMBANGUNAN BERKELANJUTAN (TPB) SULAWESI UTARA 2021;Tidak ada;2 eksemplar2
INDIKATOR MAKRO SOSIAL EKONOMI PROVINSI SULAWESI UTARA TRIWULAN IV 2021;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA MENURUT PENGELUARAN 2015-2019;Tidak ada;1 eksemplar2
PENYEMPURNAAN METODOLOGI PENGHITUNGAN PENDUDUK MISKIN DAN PROFIL KEMISKINAN 1999;1;2 eksemplar1
MASTER FILE DESA PROVINSI SULAWESI UTARA 2019;Tidak ada;1 eksemplar1
ANALISIS HASIL SURVEI KEBUTUHAN DATA BPS PROVINSI SULAWESI UTARA 2022;Tidak ada;1 eksemplar1
USAHA/PERUSAHAAN SKALA MENENGAH BESAR PREPRINTED 2015 BUKU I;Tidak ada;0 eksemplar
CERDAS, PERUBAHAN POLA PIKIR MENYONGSONG REFORMASI BPS 2012 (BUKU II);1;1 eksemplar
PENGELUARAN UNTUK KONSUMSI PENDUDUK INDONESIA PER PROVINSI (BUKU III) MARET 2014;Tidak ada;1 eksemplar3
PENGELUARAN UNTUK KONSUMSI PENDUDUK INDONESIA PER PROVINSI (BUKU III) SEPTEMBER 2013;Tidak ada;1 eksemplar1
KOTA KOTAMOBAGU DALAM ANGKA 2021;1;0 eksemplar
STATISTIK KEUANGAN PEMERINTAHAN PROVINSI 2011-2014;1;1 eksemplar
STATISTIK KEUANGAN PEMERINTAHAN  PROVINSI 1999/2000-2002;1;1 eksemplar
STATISTIK KRIMINAL 2013;Tidak ada;1 eksemplar1
KABUPATEN MINAHASA UTARA DALAM ANGKA 2021;Tidak ada;1 eksemplar1
PENGELUARAN UNTUK KONSUMSI PENDUDUK INDONESIA (BUKU I) MARET 2014;1;1 eksemplar
PENGELUARAN UNTUK KONSUMSI PENDUDUK INDONESIA PER PROVINSI (BUKU III) MARET 2014;Tidak ada;1 eksemplar3
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA JENIS BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JANUARI-JUNI 2009;Tidak ada;1 eksemplar1
PENGHITUNGAN DAN ANALISIS KEMISKINAN MAKRO INDONESIA TAHUN 2014;1;1 eksemplar
PENGHITUNGAN DAN ANALISIS KEMISKINAN MAKRO INDONESIA TAHUN 2014;Tidak ada;1 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2008-2011 - BUKU 4 PULAU SULAWESI;Tidak ada;1 eksemplar1
STATISTIK POTENSI DESA PROVINSI SULAWESI UTARA 2011;1;1 eksemplar
PETA INDEKS PENDUDUK MISKIN 2000;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL PROVINSI SULAWESI UTARA 2019;1;1 eksemplar
TABEL KESESUAIAN LAPANGAN USAHA KBLI 2015 - KBLI 2009;1;1 eksemplar
ANALISIS KEMISKINAN, KETENAGAKERJAAN DAN DISTRIBUSI PENDAPATAN;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2009-2012 - BUKU 2 PULAU JAWA-BALI;1;1 eksemplar
STATISTIK KEUANGAN PEMERINTAH DAERAH PROPINSI 2002-2004;1;1 eksemplar
KOTA MANADO DALAM ANGKA 2019;2;2 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2008-2011 - BUKU 1 PULAU SUMATERA;1;1 eksemplar
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JUNI 2015;1;1 eksemplar
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2012;1;1 eksemplar
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2013;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2015;2;2 eksemplar
PANDUAN PENGOPERASIAN TABLE GENERATOR SYSTEM (UNTUK ADMIN DAN PENYEDIA DATA);1;1 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2014;Tidak ada;1 eksemplar1
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2015;1;2 eksemplar
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2017;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL PROVINSI SULAWESI UTARA 2018/2019;Tidak ada;1 eksemplar1
SENSUS PENDUDUK 2010: GLADI BERSIH PEDOMAN KOORDINATOR TIM BUKU 5;Tidak ada;1 eksemplar1
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW UTARA 2020;1;1 eksemplar
PEDOMAN KOORDINATOR SENSUS KECAMATAN (KSK) DAN KOORDINATOR LAPANGAN (KORLAP) SENSUS PENDUDUK 2010, BUKU 4;2;2 eksemplar
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2015;2;2 eksemplar
KABUPATEN SIAU TAGULANDANG BIARO DALAM ANGKA 2011;1;1 eksemplar
PEDOMAN KOORDINATOR SENSUS KECAMATAN (KSK) DAN KOORDINATOR LAPANGAN (KORLAP) SENSUS PENDUDUK 2010, BUKU 4;Tidak ada;0 eksemplar
SENSUS PENDUDUK 2010: PEDOMAN INSTRUKTUR NASIONAL (INNAS) DAN INSTRUKTUR DAERAH (INDA), BUKU 3;2;2 eksemplar
PEDOMAN SISTEM PEMBUATAN KATALOG BPS;Tidak ada;0 eksemplar
STATISTIK TRANSPORTASI 2012;1;0 eksemplar
SENSUS PENDUDUK 2010: PEDOMAN INSTRUKTUR NASIONAL (INNAS) DAN INSTRUKTUR DAERAH (INDA), BUKU 3;Tidak ada;0 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2016;Tidak ada;0 eksemplar
SENSUS PERTANIAN 2013 DALAM CERITA;1;1 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2019;Tidak ada;0 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2013;Tidak ada;0 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2017;Tidak ada;0 eksemplar
DIREKTORI PERUSAHAAN PERKEBUNAN KARET 2012;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2016-2020;1;2 eksemplar2
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI TENGGARA 2016;Tidak ada;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2015-2019;2;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2010-2015;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KABUPATEN KEPULAUAN TALAUD TAHUN 2011-2015;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2013-2017;2;2 eksemplar
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) AGUSTUS 2015;1;1 eksemplar
HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK SANDANG 82 KOTA DI INDONESIA 2016;1;1 eksemplar
PENDUDUK NUSA TENGGARA BARAT HASIL SENSUS PENDUDUK TAHUN 2000 SERI L 2.2.17;1;1 eksemplar
PENDUDUK GORONTALO HASIL SENSUS PENDUDUK TAHUN 2000 SERI L2.2.27;1;1 eksemplar
PENDUDUK JAWA TIMUR HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
PENDUDUK JAMBI HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
POTRET PERJALANAN SENSUS PERTANIAN 2013;1;1 eksemplar
PENDUDUK NUSA TENGGARA TIMUR HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
SENSUS PENDUDUK 2000 STATISTIK POTENSI DESA PROVINSI SUMATERA BARAT 2000;1;1 eksemplar
PENDUDUK LAMPUNG HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
PENDUDUK KALIMANTAN SELATAN HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
STATISTIK KEUANGAN PEMERINTAH DESA 2013;1;0 eksemplar
STATISTIK KEUANGAN PEMERINTAH DESA 2014;1;1 eksemplar
PENDUDUK SULAWESI TENGAH HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
PENDUDUK JAWA BARAT HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
PENDUDUK D.I YOGYAKARTA HASIL SENSUS PENDUDUK TAHUN 2000;1;1 eksemplar
