STATISTIK TRANSPORTASI UDARA 2018;1;0 eksemplar
PENDAPATAN NASIONAL INDONESIA 2010-2014;Tidak ada;0 eksemplar
PENDAPATAN NASIONAL INDONESIA 2010-2013;Tidak ada;0 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2013;2;2 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2020;Tidak ada;0 eksemplar1
PROVINSI SULAWESI UTARA DALAM ANGKA 1999;Tidak ada;2 eksemplar1
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI UTARA 2018;1;1 eksemplar2
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI UTARA 2018;Tidak ada;1 eksemplar5
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2013;Tidak ada;0 eksemplar5
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;0 eksemplar5
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KATALOG PUBLIKASI BPS 2015;1;1 eksemplar
KATALOG PUBLIKASI BPS 2015;Tidak ada;1 eksemplar3
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2009;Tidak ada;1 eksemplar1
KECAMATAN RATATOTOK DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN SILIAN RAYA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN BELANG DALAM ANGKA 2018;1;0 eksemplar
KECAMATAN TOULUAAN DALAM ANGKA 2018;1;1 eksemplar
PENDUDUK INDONESIA HASIL SENSUS PENDUDUK 1990 SERI: L1;Tidak ada;8 eksemplar1
STATISTIK MIGRASI SULAWESI UTARA HASIL SENSUS PENDUDUK 2010;Tidak ada;1 eksemplar1
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2015;Tidak ada;0 eksemplar1
KECAMATAN RATATOTOK DALAM ANGKA 2018;1;1 eksemplar
UMUR DAN JENIS KELAMIN PENDUDUK INDONESIA HASIL SENSUS PENDUDUK 2010;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDIKATOR EKONOMI JUNI 2016;Tidak ada;1 eksemplar1
INDIKATOR EKONOMI AGUSTUS 2017;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2002;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2014;1;1 eksemplar
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI UTARA 2011/2012;Tidak ada;0 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2019;1;1 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2016;2;2 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2004/2005;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2010;1;1 eksemplar
KECAMATAN RATAHAN TIMUR DALAM ANGKA 2020;1;1 eksemplar
STATISTIK PEMUDA PROVINSI SULAWESI UTARA 2010 (HASIL SENSUS PENDUDUK 2010);1;2 eksemplar1
STATISTIK TRANSPORTASI UDARA 2015;Tidak ada;1 eksemplar1
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2011;Tidak ada;0 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2018;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2006;1;1 eksemplar
STATISTIK TRANSPORTASI LAUT 2015;1;0 eksemplar
TINJAUAN EKONOMI REGIONAL INDONESIA PROVINSI SULAWESI UTARA 2017;Tidak ada;0 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2011;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2015;2;2 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2020;Tidak ada;0 eksemplar
KECAMATAN TABUKAN SELATAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TABUKAN TENGAH DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TAMAKO DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TAHUNA BARAT DALAM ANGKA 2018;Tidak ada;0 eksemplar
KECAMATAN RATAHAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TATOARENG DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TOULUAAN SELATAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TOMBATU UTARA DALAM ANGKA 2018;1;1 eksemplar
STATISTIK POTENSI DESA KABUPATEN KEPULAUAN SANGIHE 2014;2;2 eksemplar
KECAMATAN TABUKAN SELATAN TENGGARA DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TABUKAN SELATAN TENGAH DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN KENDAHE DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN TABUKAN SELATAN TENGGARA DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN NUSA TABUKAN DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN MANGANITU SELATAN DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN BELANG DALAM ANGKA 2017;1;0 eksemplar
KECAMATAN RATAHAN TIMUR DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TABUKAN UTARA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TOULUAAN SELATAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TOMBATU UTARA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TAHUNA TIMUR DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TABUKAN SELATAN TENGAH DALAM ANGKA 2020;1;1 eksemplar
DIREKTORI PERUSAHAAN KONSTRUKSI PROVINSI SULAWESI UTARA 2013;Tidak ada;3 eksemplar2
KECAMATAN TAHUNAN DALAM ANGKA 2020;Tidak ada;1 eksemplar2
KECAMATAN TAMAKO DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TATOARENG DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN KENDAHE DALAM ANGKA 2020;1;1 eksemplar
POTRET USAHA PERTANIAN KABUPATEN KEPULAUAN SANGIHE MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);2;2 eksemplar
KECAMATAN RATAHAN TIMUR DALAM ANGKA 2018;1;1 eksemplar
MENUJU SULUT HEBAT 3 TAHUN KEPEMIMPINAN OD-SK 2019;1;1 eksemplar
KECAMATAN PASAN DALAM ANGKA 2018;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI TENGGARA 2016;Tidak ada;0 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2015;Tidak ada;0 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2011;1;1 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2015;1;2 eksemplar1
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2003;Tidak ada;1 eksemplar1
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2012;1;1 eksemplar
KECAMATAN MANGANITU DALAM ANGKA 2018;Tidak ada;0 eksemplar
PENDUDUK INDONESIA HASIL SUB SAMPEL SENSUS PENDUDUK 1980;1;0 eksemplar
KECAMATAN TAHUNA TIMUR DALAM ANGKA 2018;2;2 eksemplar
KECAMATAN TOMBATU TIMUR DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TABUKAN SELATAN TENGAH DALAM ANGKA 2018;1;1 eksemplar
STATISTIK POTENSI DESA KABUPATEN KEPULAUAN SANGIHE 2014;Tidak ada;2 eksemplar
STATISTIK DAERAH PROVINSI SULAWESI UTARA 2019;Tidak ada;2 eksemplar1
KECAMATAN TAHUNA BARAT DALAM ANGKA 2019;Tidak ada;1 eksemplar1
KECAMATAN TOULUAAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TABUKAN SELATAN DALAM ANGKA 2019;1;0 eksemplar
KECAMATAN SILIAN RAYA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TAHUNA DALAM ANGKA 2018;1;0 eksemplar
KECAMATAN TOMBATU DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TOMBATU TIMUR DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TABUKAN SELATAN TENGGARA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TABUKAN TENGAH DALAM ANGKA 2020;1;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA TENGGARA MENURUT LAPANGAN USAHA 2014-2018;1;1 eksemplar
POTRET USAHA PERTANIAN KABUPATEN KEPULAUAN SANGIHE MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT PENGELUARAN KABUPATEN MINAHASA TENGGARA 2012-2016;1;1 eksemplar
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC NOVEMBER 2016;1;1 eksemplar
INDIKATOR EKONOMI JULI 2015;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
KATALOG PUBLIKASI BPS PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA TENGGARA MENURUT PENGELUARAN 2015-2019;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JANUARI 2017;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2016;1;1 eksemplar
POTRET USAHA PERTANIAN PROVINSI LAMPUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
KISAH PERJALANAN HIDUP HILMAN BAWONO KSK DULUPI BOALEMO GORONTALO;Tidak ada;0 eksemplar
STATISTIK POTENSI DESA PROVINSI SULAWESI UTARA 2014;1;2 eksemplar1
KECAMATAN MANGANITU DALAM ANGKA 2019;Tidak ada;1 eksemplar1
KECAMATAN TAHUNA DALAM ANGKA 2019;1;0 eksemplar
KECAMATAN PASAN DALAM ANGKA 2017;1;0 eksemplar
KECAMATAN RATAHAN DALAM ANGKA 2017;1;0 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 RUMAH TANGGA DI SEKITAR KAWASAN HUTAN 2014;1;1 eksemplar
STATISTIK POTENSI DESA KABUPATEN BOLAANG MONGONDOW 2014;Tidak ada;1 eksemplar
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN (SPP2013) PROVINSI SULAWESI TENGGARA;Tidak ada;0 eksemplar
KECAMATAN LOLAK DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN BOLAANG TIMUR DALAM ANGKA 2017;1;1 eksemplar
PENDUDUK KABUPATEN SANGIHE TALAUD HASIL SENSUS PENDUDUK 2000;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN SANGIHE MENURUT LAPANGAN USAHA 2013-2017;1;1 eksemplar
KECAMATAN DUMOGA BARAT DALAM ANGKA 2017;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN SANGIHE MENURUT PENGELUARAN 2013-2017;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KABUPATEN KEPULAUAN SANGIHE 2012-2016;Tidak ada;0 eksemplar
KECAMATAN MELONGUANE TIMUR DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TAMPA NA`MMA DALAM ANGKA 2017;1;1 eksemplar
STATISTIK HORTIKULTURA SULAWESI UTARA 2018;Tidak ada;1 eksemplar2
PENDUDUK SULAWESI UTARA HASIL SURVEI PENDUDUK ANTAR SENSUS 1995 SERI: S2.22;Tidak ada;1 eksemplar1
KECAMATAN BEO DALAM ANGKA 2018;Tidak ada;1 eksemplar1
KECAMATAN SALIBABU DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN KOTABUNAN DALAM ANGKA 2018;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA TANAMAN HORTIKULTURA 2014, BUKU C;1;2 eksemplar2
KECAMATAN MELONGUANE DALAM ANGKA 2017;Tidak ada;1 eksemplar1
POTRET USAHA PERTANIAN PROVINSI SULAWESI SELATAN MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);1;1 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2017;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2017;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KABUPATEN KEPULAUAN TALAUD TAHUN 2011-2015;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2013-2017;Tidak ada;0 eksemplar
KECAMATAN MATUARI DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MATUARI DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MADIDIR DALAM ANGKA 2018;1;1 eksemplar
SISTEM NERACA NASIONAL 2008;Tidak ada;0 eksemplar
ANALISIS HASIL SURVEY KEBUTUHAN DATA KABUPATEN KEPULAUAN SANGIHE 2020;1;1 eksemplar
SULAWESI UTARA DALAM INFOGRAFIS SEMESTER II TAHUN 2019;Tidak ada;1 eksemplar1
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2002;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2010-2015;Tidak ada;0 eksemplar1
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2018;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2012-2016;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
KOTA BITUNG DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PROVINSI SULAWESI UTARA DALAM ANGKA 1986;Tidak ada;2 eksemplar1
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN TATOARENG DALAM ANGKA 2019;1;1 eksemplar1
KECAMATAN TAMAKO DALAM ANGKA 2019;Tidak ada;1 eksemplar1
KECAMATAN DUMOGA TIMUR DALAM ANGKA 2017;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN SANGIHE MENURUT PENGELUARAN 2011-2015;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KABUPATEN KEPULAUAN SANGIHE 2012-2016;Tidak ada;0 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2004/2005;1;1 eksemplar
KECAMATAN MELONGUANE TIMUR DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TAMPA NA`MMA DALAM ANGKA 2018;1;1 eksemplar
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA BUDIDAYA IKAN 2014;1;1 eksemplar
KECAMATAN NUANGAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN LIRUNG DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MELONGUANE DALAM ANGKA 2018;1;0 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2018;1;1 eksemplar
KECAMATAN MOTONGKAD DALAM ANGKA 2018;1;1 eksemplar
KOTA BITUNG DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KECAMATAN MATUARI DALAM ANGKA 2020;Tidak ada;1 eksemplar2
ANALISIS HASIL SURVEI TRIWULANAN KEGIATAN USAHA PERDAGANGAN 2014;1;1 eksemplar
KECAMATAN MAESA DALAM ANGKA 2017;1;0 eksemplar
KECAMATAN MAESA DALAM ANGKA 2018;1;1 eksemplar
STATISTIK POTENSI DESA KABUPATEN BOLAANG MONGONDOW 2014;Tidak ada;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2012-2016;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2014-2018;Tidak ada;0 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN TABUKAN TENGAH DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN RATATOTOK DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MANGANITU SELATAN DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN DUMOGA TENGGARA DALAM ANGKA 2017;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2006;1;1 eksemplar
KECAMATAN GEMEH DALAM ANGKA 2017;1;1 eksemplar
STATISTIK PERTANIAN PROVINSI SULAWESI UTARA 2012;Tidak ada;1 eksemplar1
KECAMATAN DUMOGA TENGAH DALAM ANGKA 2017;Tidak ada;1 eksemplar1
HASIL PENCACAHAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN PROVINSI SULAWESI UTARA 2013;Tidak ada;0 eksemplar1
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA TANAMAN PALAWIJA 2014, BUKU B;1;1 eksemplar
KECAMATAN LIRUNG DALAM ANGKA 2017;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2017;Tidak ada;0 eksemplar
SENSUS EKONOMI 2016 ANALISIS HASIL LISTING POTENSI EKONOMI KABUPATEN KEPULAUAN TALAUD;2;2 eksemplar
KECAMATAN MADIDIR DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN MAESA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN GIRIAN DALAM ANGKA 2017;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW TIMUR 2015;Tidak ada;0 eksemplar
KECAMATAN AERTEMBAGA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN AERTEMBAGA DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN AERTEMBAGA DALAM ANGKA 2020;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KABUPATEN BOLAANG MONGONDOW TIMUR MENURUT PENGELUARAN 2015;Tidak ada;1 eksemplar1
KECAMATAN RANOWULU DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KECAMATAN RANOWULU DALAM ANGKA 2018;Tidak ada;1 eksemplar1
KECAMATAN RANOWULU DALAM ANGKA 2020;1;1 eksemplar
PENDUDUK KOTA BITUNG HASIL SENSUS PENDUDUK 2000;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KOTA BITUNG 2017;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN KOTA BITUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);2;2 eksemplar
SENSUS EKONOMI 2016 ANALISIS HASIL LISTING POTENSI EKONOMI KOTA BITUNG;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT LAPANGAN USAHA KOTA BITUNG 2012-2016;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT LAPANGAN USAHA 2010-2014;1;1 eksemplar
DOKUMENTASI KOMPREHENSIF SENSUS PENDUDUK 2010 INDONESIA;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT PENGELUARAN 2013-2017;2;2 eksemplar
STATISTIK WISATAWAN MANCANEGARA PROVINSI SULAWESI UTARA TAHUN 2016;Tidak ada;1 eksemplar2
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT PENGELUARAN 2013-2017;Tidak ada;0 eksemplar2
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT LAPANGAN USAHA 2013-2017;Tidak ada;2 eksemplar2
KECAMATAN MODAYAG BARAT DALAM ANGKA 2020;Tidak ada;0 eksemplar2
KECAMATAN MOTONGKAD DALAM ANGKA 2020;Tidak ada;0 eksemplar2
KECAMATAN TUTUYAN DALAM ANGKA 2020;Tidak ada;0 eksemplar2
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2014;Tidak ada;0 eksemplar
KOTA BITUNG DALAM ANGKA 2018;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2013-2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT LAPANGAN USAHA 2015-2019;Tidak ada;1 eksemplar1
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW TIMUR 2018;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT PENGELUARAN 2015-2019;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
KECAMATAN CIBITUNG DALAM ANGKA 2015;Tidak ada;0 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2012;1;1 eksemplar
KOTA BITUNG DALAM ANGKA 2019;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2017;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2007;1;1 eksemplar
KECAMATAN GEMEH DALAM ANGKA 2018;1;1 eksemplar
STATISTIK PERTANIAN SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA BUDIDAYA TANAMAN KEHUTANAN 2014;Tidak ada;1 eksemplar1
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PERKEBUNAN 2014, BUKU D;1;2 eksemplar
SENSUS EKONOMI 2016 ANALISIS HASIL LISTING POTENSI EKONOMI KABUPATEN KEPULAUAN TALAUD;Tidak ada;0 eksemplar
KECAMATAN LEMBEH SELATAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN LEMBEH UTARA DALAM ANGKA 2020;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KOTA BITUNG 2017;Tidak ada;0 eksemplar
POTRET USAHA PERTANIAN KOTA BITUNG MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;0 eksemplar
SENSUS EKONOMI 2016 ANALISIS HASIL LISTING POTENSI EKONOMI KOTA BITUNG;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT LAPANGAN USAHA 2013-2017;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT LAPANGAN USAHA 2014-2018;1;1 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN MINAHASA UTARA TAHUN 2019;1;1 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN KEPULAUAN TALAUD 2020;1;1 eksemplar
MASTER FILE DESA PROVINSI SULAWESI UTARA 2019;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN SANGIHE MENURUT PENGELUARAN 2012-2016;Tidak ada;2 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2014-2018;2;1 eksemplar
KECAMATAN CIBITUNG DALAM ANGKA 2015;Tidak ada;0 eksemplar
KOTA MANADO DALAM ANGKA 2020;1;1 eksemplar
KOTA MANADO DALAM ANGKA 2019;Tidak ada;0 eksemplar
NILAI TUKAR PETANI PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar2
INDEKS HARGA KONSUMEN KOTA MANADO 2016;Tidak ada;1 eksemplar2
STATISTIK PERTANIAN SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
KECAMATAN BOLAANG DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KECAMATAN TUTUYAN DALAM ANGKA 2018;1;1 eksemplar
STATISTIK POTENSI DESA KOTA BITUNG 2014;Tidak ada;0 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW TIMUR 2015;Tidak ada;0 eksemplar
KECAMATAN LEMBEH UTARA DALAM ANGKA 2017;Tidak ada;1 eksemplar1
STATISTIK KESEJAHTERAAN RAKYAT PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
KECAMATAN MODAYAG DALAM ANGKA 2020;Tidak ada;0 eksemplar1
SENSUS PERTANIAN 2013 HASIL PENCACAHAN LENGKAP PROVINSI SULAWESI TENGGARA;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT LAPANGAN USAHA 2011-2015;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT PENGELUARAN 2014-2018;1;1 eksemplar
